"","ExperimentName","Subject","Age","Group","Gender","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","accuracy","correct_RT_2.5sd"
"2176","dsc","35",21,1,"female",17,"z","m",847,"wrong000",0,847
"2177","dsc","35",21,1,"female",18,"m","m",1352,"right000",1,1352
"2178","dsc","35",21,1,"female",19,"m","m",1102,"right000",1,1102
"2179","dsc","35",21,1,"female",20,"m","m",1029,"right000",1,1029
"2180","dsc","35",21,1,"female",21,"z","z",1399,"wrong000",1,1399
"2181","dsc","35",21,1,"female",22,"z","z",1050,"wrong000",1,1050
"2182","dsc","35",21,1,"female",23,"z","z",1074,"wrong000",1,1074
"2183","dsc","35",21,1,"female",24,"m","m",803,"right000",1,803
"2184","dsc","35",21,1,"female",25,"m","m",838,"right000",1,838
"2185","dsc","35",21,1,"female",26,"m","m",768,"right000",1,768
"2186","dsc","35",21,1,"female",27,"m","z",1404,"wrong000",0,1404
"2187","dsc","35",21,1,"female",28,"m","m",783,"right000",1,783
"2188","dsc","35",21,1,"female",29,"z","z",1290,"wrong000",1,1290
"2189","dsc","35",21,1,"female",30,"z","z",914,"wrong000",1,914
"2190","dsc","35",21,1,"female",31,"m","m",872,"right000",1,872
"2191","dsc","35",21,1,"female",32,"z","z",848,"wrong000",1,848
"2192","dsc","35",21,1,"female",33,"z","z",817,"wrong000",1,817
"2193","dsc","35",21,1,"female",34,"z","z",555,"wrong000",1,555
"2194","dsc","35",21,1,"female",35,"z","z",1504,"wrong000",1,1504
"2195","dsc","35",21,1,"female",36,"m","m",887,"right000",1,887
"2196","dsc","35",21,1,"female",37,"z","z",759,"wrong000",1,759
"2197","dsc","35",21,1,"female",38,"m","m",1028,"right000",1,1028
"2198","dsc","35",21,1,"female",39,"m","m",1446,"right000",1,1446
"2199","dsc","35",21,1,"female",40,"z","z",1088,"wrong000",1,1088
"2200","dsc","35",21,1,"female",41,"m","m",1416,"right000",1,1416
"2201","dsc","35",21,1,"female",42,"z","z",827,"wrong000",1,827
"2202","dsc","35",21,1,"female",43,"z","z",813,"wrong000",1,813
"2203","dsc","35",21,1,"female",44,"z","z",584,"wrong000",1,584
"2204","dsc","35",21,1,"female",45,"m","m",1004,"right000",1,1004
"2205","dsc","35",21,1,"female",46,"m","m",631,"right000",1,631
"2206","dsc","35",21,1,"female",47,"m","m",705,"right000",1,705
"2207","dsc","35",21,1,"female",48,"m","m",872,"right000",1,872
"2208","dsc","35",21,1,"female",49,"m","m",752,"right000",1,752
"2209","dsc","35",21,1,"female",50,"z","m",781,"wrong000",0,781
"2210","dsc","35",21,1,"female",51,"m","m",897,"right000",1,897
"2211","dsc","35",21,1,"female",52,"z","z",1640,"wrong000",1,1640
"2212","dsc","35",21,1,"female",53,"m","m",978,"right000",1,978
"2213","dsc","35",21,1,"female",54,"z","z",1127,"wrong000",1,1127
"2214","dsc","35",21,1,"female",55,"z","z",685,"wrong000",1,685
"2215","dsc","35",21,1,"female",56,"m","m",1141,"right000",1,1141
"2216","dsc","35",21,1,"female",57,"z","z",1275,"wrong000",1,1275
"2217","dsc","35",21,1,"female",58,"m","m",1107,"right000",1,1107
"2218","dsc","35",21,1,"female",59,"z","z",1505,"wrong000",1,1505
"2219","dsc","35",21,1,"female",60,"m","m",945,"right000",1,945
"2220","dsc","35",21,1,"female",61,"m","m",1079,"right000",1,1079
"2221","dsc","35",21,1,"female",62,"z","z",831,"wrong000",1,831
"2222","dsc","35",21,1,"female",63,"m","m",881,"right000",1,881
"2223","dsc","35",21,1,"female",64,"z","z",1273,"wrong000",1,1273
"2224","dsc","35",21,1,"female",65,"m","m",1137,"right000",1,1137
"2225","dsc","35",21,1,"female",66,"z","m",919,"wrong000",0,919
"2226","dsc","35",21,1,"female",67,"z","z",1813,"wrong000",1,1813
"2227","dsc","35",21,1,"female",68,"m","m",640,"right000",1,640
"2228","dsc","35",21,1,"female",69,"m","m",826,"right000",1,826
"2229","dsc","35",21,1,"female",70,"z","z",1004,"wrong000",1,1004
"2230","dsc","35",21,1,"female",71,"m","m",807,"right000",1,807
"2231","dsc","35",21,1,"female",72,"m","m",955,"right000",1,955
"2232","dsc","35",21,1,"female",73,"m","m",688,"right000",1,688
"2233","dsc","35",21,1,"female",74,"m","m",807,"right000",1,807
"2234","dsc","35",21,1,"female",75,"z","z",778,"wrong000",1,778
"2235","dsc","35",21,1,"female",76,"m","m",1199,"right000",1,1199
"2236","dsc","35",21,1,"female",77,"z","z",1082,"wrong000",1,1082
"2237","dsc","35",21,1,"female",78,"z","z",650,"wrong000",1,650
"2238","dsc","35",21,1,"female",79,"m","m",1091,"right000",1,1091
"2239","dsc","35",21,1,"female",80,"m","m",1043,"right000",1,1043
"2240","dsc","35",21,1,"female",81,"z","z",765,"wrong000",1,765
"2241","dsc","35",21,1,"female",82,"m","m",881,"right000",1,881
"2242","dsc","35",21,1,"female",83,"m","m",809,"right000",1,809
"2243","dsc","35",21,1,"female",84,"m","m",668,"right000",1,668
"2244","dsc","35",21,1,"female",85,"z","z",1244,"wrong000",1,1244
"2245","dsc","35",21,1,"female",86,"m","m",662,"right000",1,662
"2246","dsc","35",21,1,"female",87,"z","z",679,"wrong000",1,679
"2247","dsc","35",21,1,"female",88,"z","z",704,"wrong000",1,704
"2248","dsc","35",21,1,"female",89,"m","z",607,"right000",0,607
"2249","dsc","35",21,1,"female",90,"m","m",1034,"right000",1,1034
"2250","dsc","36",26,1,"female",1,"m","m",998,"right000",1,998
"2251","dsc","36",26,1,"female",2,"z","z",1065,"wrong000",1,1065
"2252","dsc","36",26,1,"female",3,"z","z",1729,"wrong000",1,1729
"2253","dsc","36",26,1,"female",4,"z","z",1136,"wrong000",1,1136
"2254","dsc","36",26,1,"female",5,"m","m",1078,"right000",1,1078
"2255","dsc","36",26,1,"female",6,"m","m",1070,"right000",1,1070
"2256","dsc","36",26,1,"female",7,"z","z",1311,"wrong000",1,1311
"2257","dsc","36",26,1,"female",8,"m","m",1006,"right000",1,1006
"2258","dsc","36",26,1,"female",9,"z","z",1497,"wrong000",1,1497
"2259","dsc","36",26,1,"female",10,"m","m",1153,"right000",1,1153
"2260","dsc","36",26,1,"female",11,"m","m",1030,"right000",1,1030
"2261","dsc","36",26,1,"female",12,"z","z",952,"wrong000",1,952
"2262","dsc","36",26,1,"female",13,"m","z",1173,"wrong000",0,1173
"2263","dsc","36",26,1,"female",14,"m","m",866,"right000",1,866
"2264","dsc","36",26,1,"female",15,"m","z",1234,"right000",0,1234
"2265","dsc","36",26,1,"female",16,"m","m",964,"right000",1,964
"2266","dsc","36",26,1,"female",17,"m","m",1265,"right000",1,1265
"2267","dsc","36",26,1,"female",18,"m","m",1049,"right000",1,1049
"2268","dsc","36",26,1,"female",19,"m","m",1202,"right000",1,1202
"2269","dsc","36",26,1,"female",20,"m","m",1029,"right000",1,1029
"2270","dsc","36",26,1,"female",21,"z","z",1072,"wrong000",1,1072
"2271","dsc","36",26,1,"female",22,"m","m",1008,"right000",1,1008
"2272","dsc","36",26,1,"female",23,"z","z",1044,"wrong000",1,1044
"2273","dsc","36",26,1,"female",24,"m","m",941,"right000",1,941
"2274","dsc","36",26,1,"female",25,"z","z",1075,"wrong000",1,1075
"2275","dsc","36",26,1,"female",26,"z","z",1164,"wrong000",1,1164
"2276","dsc","36",26,1,"female",27,"m","m",809,"right000",1,809
"2277","dsc","36",26,1,"female",28,"m","m",932,"right000",1,932
"2278","dsc","36",26,1,"female",29,"z","z",1058,"wrong000",1,1058
"2279","dsc","36",26,1,"female",30,"z","z",1115,"wrong000",1,1115
"2280","dsc","36",26,1,"female",31,"m","m",904,"right000",1,904
"2281","dsc","36",26,1,"female",32,"z","z",1223,"wrong000",1,1223
"2282","dsc","36",26,1,"female",33,"z","z",994,"wrong000",1,994
"2283","dsc","36",26,1,"female",34,"z","z",1006,"wrong000",1,1006
"2284","dsc","36",26,1,"female",35,"z","z",1105,"wrong000",1,1105
"2285","dsc","36",26,1,"female",36,"m","m",1064,"right000",1,1064
"2286","dsc","36",26,1,"female",37,"m","m",848,"right000",1,848
"2287","dsc","36",26,1,"female",38,"m","m",962,"right000",1,962
"2288","dsc","36",26,1,"female",39,"z","z",1071,"wrong000",1,1071
"2289","dsc","36",26,1,"female",40,"m","m",831,"right000",1,831
"2290","dsc","36",26,1,"female",41,"z","z",1073,"wrong000",1,1073
"2291","dsc","36",26,1,"female",42,"m","m",1369,"right000",1,1369
"2292","dsc","36",26,1,"female",43,"z","z",1142,"wrong000",1,1142
"2293","dsc","36",26,1,"female",44,"z","z",1612,"wrong000",1,1612
"2294","dsc","36",26,1,"female",45,"m","m",991,"right000",1,991
"2295","dsc","36",26,1,"female",46,"z","z",1083,"wrong000",1,1083
"2296","dsc","36",26,1,"female",47,"z","z",1163,"wrong000",1,1163
"2297","dsc","36",26,1,"female",48,"z","z",960,"wrong000",1,960
"2298","dsc","36",26,1,"female",49,"z","z",1053,"wrong000",1,1053
"2299","dsc","36",26,1,"female",50,"z","z",1070,"wrong000",1,1070
"2300","dsc","36",26,1,"female",51,"z","z",975,"wrong000",1,975
"2301","dsc","36",26,1,"female",52,"m","m",1171,"right000",1,1171
"2302","dsc","36",26,1,"female",53,"m","m",904,"right000",1,904
"2303","dsc","36",26,1,"female",54,"m","m",991,"right000",1,991
"2304","dsc","36",26,1,"female",55,"z","z",1219,"wrong000",1,1219
"2305","dsc","36",26,1,"female",56,"z","z",1005,"wrong000",1,1005
"2306","dsc","36",26,1,"female",57,"m","m",928,"right000",1,928
"2307","dsc","36",26,1,"female",58,"m","z",991,"right000",0,991
"2308","dsc","36",26,1,"female",59,"m","m",1122,"right000",1,1122
"2309","dsc","36",26,1,"female",60,"z","z",1041,"wrong000",1,1041
"2310","dsc","36",26,1,"female",61,"z","m",1275,"wrong000",0,1275
"2311","dsc","36",26,1,"female",62,"z","z",1171,"wrong000",1,1171
"2312","dsc","36",26,1,"female",63,"m","m",1112,"right000",1,1112
"2313","dsc","36",26,1,"female",64,"m","m",1215,"right000",1,1215
"2314","dsc","36",26,1,"female",65,"z","z",906,"wrong000",1,906
"2315","dsc","36",26,1,"female",66,"m","m",1217,"right000",1,1217
"2316","dsc","36",26,1,"female",67,"m","m",1083,"right000",1,1083
"2317","dsc","36",26,1,"female",68,"z","z",1587,"wrong000",1,1587
"2318","dsc","36",26,1,"female",69,"m","m",1231,"right000",1,1231
"2319","dsc","36",26,1,"female",70,"m","m",769,"right000",1,769
"2320","dsc","36",26,1,"female",71,"z","z",957,"wrong000",1,957
"2321","dsc","36",26,1,"female",72,"z","z",1594,"wrong000",1,1594
"2322","dsc","36",26,1,"female",73,"z","z",1214,"wrong000",1,1214
"2323","dsc","36",26,1,"female",74,"m","m",873,"right000",1,873
"2324","dsc","36",26,1,"female",75,"m","m",753,"right000",1,753
"2325","dsc","36",26,1,"female",76,"z","z",902,"wrong000",1,902
"2326","dsc","36",26,1,"female",77,"z","z",1005,"wrong000",1,1005
"2327","dsc","36",26,1,"female",78,"z","z",1313,"wrong000",1,1313
"2328","dsc","36",26,1,"female",79,"m","m",944,"right000",1,944
"2329","dsc","36",26,1,"female",80,"m","m",1142,"right000",1,1142
"2330","dsc","36",26,1,"female",81,"z","z",971,"wrong000",1,971
"2331","dsc","36",26,1,"female",82,"z","z",1120,"wrong000",1,1120
"2332","dsc","36",26,1,"female",83,"z","z",870,"wrong000",1,870
"2333","dsc","36",26,1,"female",84,"m","m",1039,"right000",1,1039
"2334","dsc","36",26,1,"female",85,"m","z",1545,"right000",0,1545
"2335","dsc","36",26,1,"female",86,"m","m",1327,"right000",1,1327
"2336","dsc","36",26,1,"female",87,"m","m",1045,"right000",1,1045
"2337","dsc","36",26,1,"female",88,"z","z",1198,"wrong000",1,1198
"2338","dsc","36",26,1,"female",89,"m","m",1033,"right000",1,1033
"2339","dsc","36",26,1,"female",90,"z","z",1195,"wrong000",1,1195
"2340","dsc","37",30,1,"male",1,"m","m",906,"right000",1,906
"2341","dsc","37",30,1,"male",2,"m","m",730,"right000",1,730
"2342","dsc","37",30,1,"male",3,"z","z",896,"wrong000",1,896
"2343","dsc","37",30,1,"male",4,"m","m",1088,"right000",1,1088
"2344","dsc","37",30,1,"male",5,"z","z",728,"wrong000",1,728
"2345","dsc","37",30,1,"male",6,"z","z",774,"wrong000",1,774
"2346","dsc","37",30,1,"male",7,"m","m",746,"right000",1,746
"2347","dsc","37",30,1,"male",8,"m","m",984,"right000",1,984
"2348","dsc","37",30,1,"male",9,"z","z",1044,"wrong000",1,1044
"2349","dsc","37",30,1,"male",10,"z","z",814,"wrong000",1,814
"2350","dsc","37",30,1,"male",11,"m","m",809,"right000",1,809
"2351","dsc","37",30,1,"male",12,"z","m",884,"wrong000",0,884
"2352","dsc","37",30,1,"male",13,"m","m",924,"right000",1,924
"2353","dsc","37",30,1,"male",14,"m","m",842,"right000",1,842
"2354","dsc","37",30,1,"male",15,"z","z",956,"wrong000",1,956
"2355","dsc","37",30,1,"male",16,"z","z",873,"wrong000",1,873
"2356","dsc","37",30,1,"male",17,"z","z",881,"wrong000",1,881
"2357","dsc","37",30,1,"male",18,"m","m",705,"right000",1,705
"2358","dsc","37",30,1,"male",19,"z","m",656,"wrong000",0,656
"2359","dsc","37",30,1,"male",20,"m","m",1448,"right000",1,1448
"2360","dsc","37",30,1,"male",21,"z","z",1009,"wrong000",1,1009
"2361","dsc","37",30,1,"male",22,"z","z",789,"wrong000",1,789
